index,Long,Lat,UTM_X,UTM_Y,Cov00
13,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
14,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
15,127.0780169,37.5413747,330201.27406584553,4156667.2962343306,0.00019600000000000002
16,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
17,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
18,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
19,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
20,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
21,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
22,127.0780168,37.5413747,330201.2652304259,4156667.296414996,0.00019600000000000002
23,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
24,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
25,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
26,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
27,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
28,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
29,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
30,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
31,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
32,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
33,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
34,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
35,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
36,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
37,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
38,127.0780168,37.5413746,330201.26500353776,4156667.285319032,0.00019600000000000002
39,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
40,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
41,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
42,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
43,127.0780168,37.541374499999996,330201.26477664965,4156667.2742230673,0.00019600000000000002
